#F SpaceGroups.dat
#UT Space Groups: General Positions of the 230 Space Groups
#D Wed Feb 28 17:08:47 CET 2007
#UD  
#UD Space Groups: General Positions of the 230 Space Groups
#UD  
#UD This file contains the General Positions of the Space Groups
#UD  
#UD  
#UD  Reference: group list and tables are obtained from: 
#UD  http://www.cryst.ehu.es/   (GENPOS application)
#UD  
#UD The Scan Number corresponts to the groups number as given in the
#UD International Tables for Crystallography, Vol. A
#UD 
#UD The scan name is the Hermann-Mauguin name. No blanks are 
#UD placed in between characters. Subscript are represented by
#UD preceding the character by an underscore. 
#UD 
#UD Some groups are duplicated, depending on the axis selection
#UD
#UD The general positions in text form (e.g., x+1/2,y+1/2,z) are
#UD placed following the USYMOPER keyword
#UD
#UD The scan data contains 4 columns: 
#UD Col 1 is the operation index
#UD Col 2 is the 1st column of the rotation matrix
#UD Col 3 is the 2nd column of the rotation matrix
#UD Col 4 is the 3rd column of the rotation matrix
#UD Col 5 is the translation vector.
#UD
#UD For Example: Group number 2 (P-1) has two general positions: 
#UD See http://www.cryst.ehu.es/cgi-bin/cryst/programs/nph-getgen?list=show&what=gp&gnum=2
#UD
#UD
#UD                    | 1  0  0   0|
#UD   1)     x,y,z     | 0  1  0   0|
#UD                    | 0  0  1   0|
#UD
#UD                    | -1  0 0   0|
#UD   2)     -x,-y,-z  | 0 -1  0   0|
#UD                    | 0  0 -1   0|
#UD
#UD Therefore, the data in scan 2 is:                              
#UD          0 1 0 0 0   \                             
      20.0000     -1.00000      0.00000      0.00000     0.250000
      21.0000      0.00000      0.00000      1.00000     0.250000
      21.0000      0.00000     -1.00000      0.00000     0.250000
      21.0000      1.00000      0.00000      0.00000     0.750000
      22.0000      0.00000      0.00000     -1.00000     0.250000
      22.0000      0.00000      1.00000      0.00000     0.750000
      22.0000      1.00000      0.00000      0.00000     0.250000
      23.0000      0.00000      0.00000     -1.00000     0.750000
      23.0000      0.00000     -1.00000      0.00000     0.750000
      23.0000     -1.00000      0.00000      0.00000     0.750000
      24.0000      1.00000      0.00000      0.00000     0.500000
      24.0000      0.00000      1.00000      0.00000     0.500000
      24.0000      0.00000      0.00000      1.00000     0.500000
      25      -1       0       0       0
      25.0000      0.00000     -1.00000      0.00000     0.500000
      25       0       0       1       0
      26.0000     -1.00000      0.00000      0.00000     0.500000
      26       0       1       0       0
      26       0       0      -1       0
      27       1       0       0       0
      27       0      -1       0       0
      27.0000      0.00000      0.00000     -1.00000     0.500000
      28.0000      0.00000      0.00000      1.00000     0.500000
      28.0000      1.00000      0.00000      0.00000     0.500000
      28.0000      0.00000      1.00000      0.00000     0.500000
      29       0       0       1       0
      29      -1       0       0       0
      29.0000      0.00000     -1.00000      0.00000     0.500000
      30       0       0      -1       0
      30.0000     -1.00000      0.00000      0.00000     0.500000
      30       0       1       0       0
      31.0000      0.00000      0.00000     -1.00000     0.500000
      31       1       0       0       0
      31       0      -1       0       0
      32.0000      0.00000      1.00000      0.00000     0.500000
      32.0000      0.00000      0.00000      1.00000     0.500000
      32.0000      1.00000      0.00000      0.00000     0.500000
      33.0000      0.00000     -1.00000      0.00000     0.500000
      33       0       0       1       0
      33      -1       0       0       0
      34       0       1       0       0
      34       0       0      -1       0
      34.0000     -1.00000      0.00000      0.00000     0.500000
      35       0      -1       0       0
      35.0000      0.00000      0.00000     -1.00000     0.500000
      35       1       0       0       0
      36.0000      0.00000      1.00000      0.00000     0.250000
      36.0000      1.00000      0.00000      0.00000     0.750000
      36.0000      0.00000      0.00000     -1.00000     0.750000
      37.0000      0.00000     -1.00000      0.00000     0.250000
      37.0000     -1.00000      0.00000      0.00000     0.250000
      37.0000      0.00000      0.00000     -1.00000     0.250000
      38.0000      0.00000      1.00000      0.00000     0.750000
      38.0000     -1.00000      0.00000      0.00000     0.750000
      38.0000      0.00000      0.00000      1.00000     0.250000
      39.0000      0.00000     -1.00000      0.00000     0.750000
      39.0000      1.00000      0.00000      0.00000     0.250000
      39.0000      0.00000      0.00000      1.00000     0.750000
      40.0000      1.00000      0.00000      0.00000     0.250000
      40.0000      0.00000      0.00000      1.00000     0.750000
      40.0000      0.00000     -1.00000      0.00000     0.750000
      41.0000     -1.00000      0.00000      0.00000     0.750000
      41.0000      0.00000      0.00000      1.00000     0.250000
      41.0000      0.00000      1.00000      0.00000     0.750000
      42.0000     -1.00000      0.00000      0.00000     0.250000
      42.0000      0.00000      0.00000     -1.00000     0.250000
      42.0000      0.00000     -1.00000      0.00000     0.250000
      43.0000      1.00000      0.00000      0.00000     0.750000
      43.0000      0.00000      0.00000     -1.00000     0.750000
      43.0000      0.00000      1.00000      0.00000     0.250000
      44.0000      0.00000      0.00000      1.00000     0.250000
      44.0000      0.00000      1.00000      0.00000     0.750000
      44.0000     -1.00000      0.00000      0.00000     0.750000
      45.0000      0.00000      0.00000      1.00000     0.750000
      45.0000      0.00000     -1.00000      0.00000     0.750000
      45.0000      1.00000      0.00000      0.00000     0.250000
      46.0000      0.00000      0.00000     -1.00000     0.750000
      46.0000      0.00000      1.00000      0.00000     0.250000
      46.0000      1.00000      0.00000      0.00000     0.750000
      47.0000      0.00000      0.00000     -1.00000     0.250000
      47.0000      0.00000     -1.00000      0.00000     0.250000
      47.0000     -1.00000      0.00000      0.00000     0.250000
#S  215    P-43m      
#USYMOPER  x,y,z 
#USYMOPER  -x,-y,z 
#USYMOPER  -x,y,-z 
#USYMOPER  x,-y,-z 
#USYMOPER  z,x,y 
#USYMOPER  z,-x,-y 
#USYMOPER  -z,-x,y 
#USYMOPER  -z,x,-y 
#USYMOPER  y,z,x 
#USYMOPER  -y,z,-x 
#USYMOPER  y,-z,-x 
#USYMOPER  -y,-z,x 
#USYMOPER  y,x,z 
#USYMOPER  -y,-x,z 
#USYMOPER  y,-x,-z 
#USYMOPER  -y,x,-z 
#USYMOPER  x,z,y 
#USYMOPER  -x,z,-y 
#USYMOPER  -x,-z,y 
#USYMOPER  x,-z,-y 
#USYMOPER  z,y,x 
#USYMOPER  z,-y,-x 
#USYMOPER  -z,y,-x 
#USYMOPER  -z,-y,x 
#N 5
#L index  rotCol1  rotCol2  rotCol3  Trans
       0       1       0       0       0
       0       0       1       0       0
       0       0       0       1       0
       1      -1       0       0       0
       1       0      -1       0       0
       1       0       0       1       0
       2      -1       0       0       0
       2       0       1       0       0
       2       0       0      -1       0
       3       1       0       0       0
       3       0      -1       0       0
       3       0       0      -1       0
       4       0       0       1       0
       4       1       0       0       0
       4       0       1       0       0
       5       0       0       1       0
       5      -1       0       0       0
       5       0      -1       0       0
       6       0       0      -1       0
       6      -1       0       0       0
       6       0       1       0       0
       7       0       0      -1       0
       7       1       0       0       0
       7       0      -1       0       0
       8       0       1       0       0
       8       0       0       1       0
       8       1       0       0       0
       9       0      -1       0       0
       9       0       0       1       0
       9      -1       0       0       0
      10       0       1       0       0
      10       0       0      -1       0
      10      -1       0       0       0
      11       0      -1       0       0
      11       0       0      -1       0
      11       1       0       0       0
      12       0       1       0       0
      12       1       0       0       0
      12       0       0       1       0
      13       0      -1       0       0
      13      -1       0       0       0
      13       0       0       1       0
      14       0       1       0       0
      14      -1       0       0       0
      14       0       0      -1       0
      15       0      -1       0       0
      15       1       0       0       0
      15       0       0      -1       0
      16       1       0       0       0
      16       0       0       1       0
      16       0       1       0       0
      17      -1       0       0       0
      17       0       0       1       0
      17       0      -1       0       0
      18      -1       0       0       0
      18       0       0      -1       0
      18       0       1       0       0
      19       1       0       0       0
      19       0       0      -1       0
      19       0      -1       0       0
      20       0       0       1       0
      20       0       1       0       0
      20       1       0       0       0
      21       0       0       1       0
      21       0      -1       0       0
      21      -1       0       0       0
      22       0       0      -1       0
      22       0       1       0       0
      22      -1       0       0       0
      23       0       0      -1       0
      23       0      -1       0       0
      23       1       0       0       0
#S  216    F-43m
#USYMOPER  x,y,z 
#USYMOPER  -x,-y,z 
#USYMOPER  -x,y,-z 
#USYMOPER  x,-y,-z 
#USYMOPER  z,x,y 
#USYMOPER  z,-x,-y 
#USYMOPER  -z,-x,y 
#USYMOPER  -z,x,-y 
#USYMOPER  y,z,x 
#USYMOPER  -y,z,-x 
#USYMOPER  y,-z,-x 
#USYMOPER  -y,-z,x 
#USYMOPER  y,x,z 
#USYMOPER  -y,-x,z 
#USYMOPER  y,-x,-z 
#USYMOPER  -y,x,-z 
#USYMOPER  x,z,y 
#USYMOPER  -x,z,-y 
#USYMOPER  -x,-z,y 
#USYMOPER  x,-z,-y 
#USYMOPER  z,y,x 
#USYMOPER  z,-y,-x 
#USYMOPER  -z,y,-x 
#USYMOPER  -z,-y,x 
#USYMOPER  x,y+1/2,z+1/2 
#USYMOPER  -x,-y+1/2,z+1/2 
#USYMOPER  -x,y+1/2,-z+1/2 
#USYMOPER  x,-y+1/2,-z+1/2 
#USYMOPER  z,x+1/2,y+1/2 
#USYMOPER  z,-x+1/2,-y+1/2 
#USYMOPER  -z,-x+1/2,y+1/2 
#USYMOPER  -z,x+1/2,-y+1/2 
#USYMOPER  y,z+1/2,x+1/2 
#USYMOPER  -y,z+1/2,-x+1/2 
#USYMOPER  y,-z+1/2,-x+1/2 
#USYMOPER  -y,-z+1/2,x+1/2 
#USYMOPER  y,x+1/2,z+1/2 
#USYMOPER  -y,-x+1/2,z+1/2 
#USYMOPER  y,-x+1/2,-z+1/2 
#USYMOPER  -y,x+1/2,-z+1/2 
#USYMOPER  x,z+1/2,y+1/2 
#USYMOPER  -x,z+1/2,-y+1/2 
#USYMOPER  -x,-z+1/2,y+1/2 
#USYMOPER  x,-z+1/2,-y+1/2 
#USYMOPER  z,y+1/2,x+1/2 
#USYMOPER  z,-y+1/2,-x+1/2 
#USYMOPER  -z,y+1/2,-x+1/2 
#USYMOPER  -z,-y+1/2,x+1/2 
#USYMOPER  x+1/2,y,z+1/2 
#USYMOPER  -x+1/2,-y,z+1/2 
#USYMOPER  -x+1/2,y,-z+1/2 
#USYMOPER  x+1/2,-y,-z+1/2 
#USYMOPER  z+1/2,x,y+1/2 
#USYMOPER  z+1/2,-x,-y+1/2 
#USYMOPER  -z+1/2,-x,y+1/2 
#USYMOPER  -z+1/2,x,-y+1/2 
#USYMOPER  y+1/2,z,x+1/2 
#USYMOPER  -y+1/2,z,-x+1/2 
#USYMOPER  y+1/2,-z,-x+1/2 
#USYMOPER  -y+1/2,-z,x+1/2 
#USYMOPER  y+1/2,x,z+1/2 
#USYMOPER  -y+1/2,-x,z+1/2 
#USYMOPER  y+1/2,-x,-z+1/2 
#USYMOPER  -y+1/2,x,-z+1/2 
#USYMOPER  x+1/2,z,y+1/2 
#USYMOPER  -x+1/2,z,-y+1/2 
#USYMOPER  -x+1/2,-z,y+1/2 
#USYMOPER  x+1/2,-z,-y+1/2 
#USYMOPER  z+1/2,y,x+1/2 
#USYMOPER  z+1/2,-y,-x+1/2 
#USYMOPER  -z+1/2,y,-x+1/2 
#USYMOPER  -z+1/2,-y,x+1/2 
#USYMOPER  x+1/2,y+1/2,z 
#USYMOPER  -x+1/2,-y+1/2,z 
#USYMOPER  -x+1/2,y+1/2,-z 
#USYMOPER  x+1/2,-y+1/2,-z 
#USYMOPER  z+1/2,x+1/2,y 
#USYMOPER  z+1/2,-x+1/2,-y 
#USYMOPER  -z+1/2,-x+1/2,y 
#USYMOPER  -z+1/2,x+1/2,-y 
#USYMOPER  y+1/2,z+1/2,x 
#USYMOPER  -y+1/2,z+1/2,-x 
#USYMOPER  y+1/2,-z+1/2,-x 
#USYMOPER  -y+1/2,-z+1/2,x 
#USYMOPER  y+1/2,x+1/2,z 
#USYMOPER  -y+1/2,-x+1/2,z 
#USYMOPER  y+1/2,-x+1/2,-z 
#USYMOPER  -y+1/2,x+1/2,-z 
#USYMOPER  x+1/2,z+1/2,y 
#USYMOPER  -x+1/2,z+1/2,-y 
#USYMOPER  -x+1/2,-z+1/2,y 
#USYMOPER  x+1/2,-z+1/2,-y 
#USYMOPER  z+1/2,y+1/2,x 
#USYMOPER  z+1/2,-y+1/2,-x 
#USYMOPER  -z+1/2,y+1/2,-x 
#USYMOPER  -z+1/2,-y+1/2,x 
#N 5
#L index  rotCol1  rotCol2  rotCol3  Trans
       0       1       0       0       0
       0       0       1       0       0
       0       0       0       1       0
       1      -1       0       0       0
       1       0      -1       0       0
       1       0       0       1       0
       2      -1       0       0       0
       2       0       1       0       0
       2       0       0      -1       0
       3       1       0       0       0
       3       0      -1       0       0
       3       0       0      -1       0
       4       0       0       1       0
       4       1       0       0       0
       4       0       1       0       0
       5       0       0       1       0
       5      -1       0       0       0
       5       0      -1       0       0
       6       0       0      -1       0
       6      -1       0       0       0
       6       0       1       0       0
       7       0       0      -1       0
       7       1       0       0       0
       7       0      -1       0       0
       8       0       1       0       0
       8       0       0       1       0
       8       1       0       0       0
       9       0      -1       0       0
       9       0       0       1       0
       9      -1       0       0       0
      10       0       1       0       0
      10       0       0      -1       0
      10      -1       0       0       0
      11       0      -1       0       0
      11       0       0      -1       0
      11       1       0       0       0
      12       0       1       0       0
      12       1       0       0       0
      12       0       0       1       0
      13       0      -1       0       0
      13      -1       0       0       0
      13       0       0       1       0
      14       0       1       0       0
      14      -1       0       0       0
      14       0       0      -1       0
      15       0      -1       0       0
      15       1       0       0       0
      15       0       0      -1       0
      16       1       0       0       0
      16       0       0       1       0
      16       0       1       0       0
      17      -1       0       0       0
      17       0       0       1       0
      17       0      -1       0       0
      18      -1       0       0       0
      18       0       0      -1       0
      18       0       1       0       0
      19       1       0       0       0
      19       0       0      -1       0
      19       0      -1       0       0
      20       0       0       1       0
      20       0       1       0       0
      20       1       0       0       0
      21       0       0       1       0
      21       0      -1       0       0
      21      -1       0       0       0
      22       0       0      -1       0
      22       0       1       0       0
      22      -1       0       0       0
      23       0       0      -1       0
      23       0      -1       0       0
      23       1       0       0       0
      24       1       0       0       0
      24.0000      0.00000      1.00000      0.00000     0.500000
      24.0000      0.00000      0.00000      1.00000     0.500000
      25      -1       0       0       0
      25.0000      0.00000     -1.00000      0.00000     0.500000
      25.0000      0.00000      0.00000      1.00000     0.500000
      26      -1       0       0       0
      26.0000      0.00000      1.00000      0.00000     0.500000
      26.0000      0.00000      0.00000     -1.00000     0.500000
      27       1       0       0       0
      27.0000      0.00000     -1.00000      0.00000     0.500000
      27.0000      0.00000      0.00000     -1.00000     0.500000
      28       0       0       1       0
      28.0000      1.00000      0.00000      0.00000     0.500000
      28.0000      0.00000      1.00000      0.00000     0.500000
      29       0       0       1       0
      29.0000     -1.00000      0.00000      0.00000     0.500000
      29.0000      0.00000     -1.00000      0.00000     0.500000
      30       0       0      -1       0
      30.0000     -1.00000      0.00000      0.00000     0.500000
      30.0000      0.00000      1.00000      0.00000     0.500000
      31       0       0      -1       0
      31.0000      1.00000      0.00000      0.00000     0.500000
      31.0000      0.00000     -1.00000      0.00000     0.500000
      32       0       1       0       0
      32.0000      0.00000      0.00000      1.00000     0.500000
      32.0000      1.00000      0.00000      0.00000     0.500000
      33       0      -1       0       0
      33.0000      0.00000      0.00000      1.00000     0.500000
      33.0000     -1.00000      0.00000      0.00000     0.500000
      34       0       1       0       0
      34.0000      0.00000      0.00000     -1.00000     0.500000
      34.0000     -1.00000      0.00000      0.00000     0.500000
      35       0      -1       0       0
      35.0000      0.00000      0.00000     -1.00000     0.500000
      35.0000      1.00000      0.00000      0.00000     0.500000
      36       0       1       0       0
      36.0000      1.00000      0.00000      0.00000     0.500000
      36.0000      0.00000      0.00000      1.00000     0.500000
      37       0      -1       0       0
      37.0000     -1.00000      0.00000      0.00000     0.500000
      37.0000      0.00000      0.00000      1.00000     0.500000
      38       0       1       0       0
      38.0000     -1.00000      0.00000      0.00000     0.500000
      38.0000      0.00000      0.00000     -1.00000     0.500000
      39       0      -1       0       0
      39.0000      1.00000      0.00000      0.00000     0.500000
      39.0000      0.00000      0.00000     -1.00000     0.500000
      40       1       0       0       0
      40.0000      0.00000      0.00000      1.00000     0.500000
      40.0000      0.00000      1.00000      0.00000     0.500000
      41      -1       0       0       0
      41.0000      0.00000      0.00000      1.00000     0.500000
      41.0000      0.00000     -1.00000      0.00000     0.500000
      42      -1       0       0       0
      42.0000      0.00000      0.00000     -1.00000     0.500000
      42.0000      0.00000      1.00000      0.00000     0.500000
      43       1       0       0       0
      43.0000      0.00000      0.00000     -1.00000     0.500000
      43.0000      0.00000     -1.00000      0.00000     0.500000
      44       0       0       1       0
      44.0000      0.00000      1.00000      0.00000     0.500000
      44.0000      1.00000      0.00000      0.00000     0.500000
      45       0       0       1       0
      45.0000      0.00000     -1.00000      0.00000     0.500000
      45.0000     -1.00000      0.00000      0.00000     0.500000
      46       0       0      -1       0
      46.0000      0.00000      1.00000      0.00000     0.500000
      46.0000     -1.00000      0.00000      0.00000     0.500000
      47       0       0      -1       0
      47.0000      0.00000     -1.00000      0.00000     0.500000
      47.0000      1.00000      0.00000      0.00000     0.500000
      48.0000      1.00000      0.00000      0.00000     0.500000
      48       0       1       0       0
      48.0000      0.00000      0.00000      1.00000     0.500000
      49.0000     -1.00000      0.00000      0.00000     0.500000
      49       0      -1       0       0
      49.0000      0.00000      0.00000      1.00000     0.500000
      50.0000     -1.00000      0.00000      0.00000     0.500000
      50       0       1       0       0
      50.0000      0.00000      0.00000     -1.00000     0.500000
      51.0000      1.00000      0.00000      0.00000     0.500000
      51       0      -1       0       0
      51.0000      0.00000      0.00000     -1.00000     0.500000
      52.0000      0.00000      0.00000      1.00000     0.500000
      52       1       0       0       0
      52.0000      0.00000      1.00000      0.00000     0.500000
      53.0000      0.00000      0.00000      1.00000     0.500000
      53      -1       0       0       0
      53.0000      0.00000     -1.00000      0.00000     0.500000
      54.0000      0.00000      0.00000     -1.00000     0.500000
      54      -1       0       0       0
      54.0000      0.00000      1.00000      0.00000     0.500000
      55.0000      0.00000      0.00000     -1.00000     0.500000
      55       1       0       0       0
      55.0000      0.00000     -1.00000      0.00000     0.500000
      56.0000      0.00000      1.00000      0.00000     0.500000
      56       0       0       1       0
      56.0000      1.00000      0.00000      0.00000     0.500000
      57.0000      0.00000     -1.00000      0.00000     0.500000
      57       0       0       1       0
      57.0000     -1.00000      0.00000      0.00000     0.500000
      58.0000      0.00000      1.00000      0.00000     0.500000
      58       0       0      -1       0
      58.0000     -1.00000      0.00000      0.00000     0.500000
      59.0000      0.00000     -1.00000      0.00000     0.500000
      59       0       0      -1       0
      59.0000      1.00000      0.00000      0.00000     0.500000
      60.0000      0.00000      1.00000      0.00000     0.500000
      60       1       0       0       0
      60.0000      0.00000      0.00000      1.00000     0.500000
      61.0000      0.00000     -1.00000      0.00000     0.500000
      61      -1       0       0       0
      61.0000      0.00000      0.00000      1.00000     0.500000
      62.0000      0.00000      1.00000      0.00000     0.500000
      62      -1       0       0       0
      62.0000      0.00000      0.00000     -1.00000     0.500000
      63.0000      0.00000     -1.00000      0.00000     0.500000
      63       1       0       0       0
      63.0000      0.00000      0.00000     -1.00000     0.500000
      64.0000      1.00000      0.00000      0.00000     0.500000
      64       0       0       1       0
      64.0000      0.00000      1.00000      0.00000     0.500000
      65.0000     -1.00000      0.00000      0.00000     0.500000
      65       0       0       1       0
      65.0000      0.00000     -1.00000      0.00000     0.500000
      66.0000     -1.00000      0.00000      0.00000     0.500000
      66       0       0      -1       0
      66.0000      0.00000      1.00000      0.00000     0.500000
      67.0000      1.00000      0.00000      0.00000     0.500000
      67       0       0      -1       0
      67.0000      0.00000     -1.00000      0.00000     0.500000
      68.0000      0.00000      0.00000      1.00000     0.500000
      68       0       1       0       0
      68.0000      1.00000      0.00000      0.00000     0.500000
      69.0000      0.00000      0.00000      1.00000     0.500000
      69       0      -1       0       0
      69.0000     -1.00000      0.00000      0.00000     0.500000
      70.0000      0.00000      0.00000     -1.00000     0.500000
      70       0       1       0       0
      70.0000     -1.00000      0.00000      0.00000     0.500000
      71.0000      0.00000      0.00000     -1.00000     0.500000
      71       0      -1       0       0
      71.0000      1.00000      0.00000      0.00000     0.500000
      72.0000      1.00000      0.00000      0.00000     0.500000
      72.0000      0.00000      1.00000      0.00000     0.500000
      72       0       0       1       0
      73.0000     -1.00000      0.00000      0.00000     0.500000
      73.0000      0.00000     -1.00000      0.00000     0.500000
      73       0       0       1       0
      74.0000     -1.00000      0.00000      0.00000     0.500000
      74.0000      0.00000      1.00000      0.00000     0.500000
      74       0       0      -1       0
      75.0000      1.00000      0.00000      0.00000     0.500000
      75.0000      0.00000     -1.00000      0.00000     0.500000
      75       0       0      -1       0
      76.0000      0.00000      0.00000      1.00000     0.500000
      76.0000      1.00000      0.00000      0.00000     0.500000
      76       0       1       0       0
      77.0000      0.00000      0.00000      1.00000     0.500000
      77.0000     -1.00000      0.00000      0.00000     0.500000
      77       0      -1       0       0
      78.0000      0.00000      0.00000     -1.00000     0.500000
      78.0000     -1.00000      0.00000      0.00000     0.500000
      78       0       1       0       0
      79.0000      0.00000      0.00000     -1.00000     0.500000
      79.0000      1.00000      0.00000      0.00000     0.500000
      79       0      -1       0       0
      80.0000      0.00000      1.00000      0.00000     0.500000
      80.0000      0.00000      0.00000      1.00000     0.500000
      80       1       0       0       0
      81.0000      0.00000     -1.00000      0.00000     0.500000
      81.0000      0.00000      0.00000      1.00000     0.500000
      81      -1       0       0       0
      82.0000      0.00000      1.00000      0.00000     0.500000
      82.0000      0.00000      0.00000     -1.00000     0.500000
      82      -1       0       0       0
      83.0000      0.00000     -1.00000      0.00000     0.500000
      83.0000      0.00000      0.00000     -1.00000     0.500000
      83       1       0       0       0
      84.0000      0.00000      1.00000      0.00000     0.500000
      84.0000      1.00000      0.00000      0.00000     0.500000
      84       0       0       1       0
      85.0000      0.00000     -1.00000      0.00000     0.500000
      85.0000     -1.00000      0.00000      0.00000     0.500000
      85       0       0       1       0
      86.0000      0.00000      1.00000      0.00000     0.500000
      86.0000     -1.00000      0.00000      0.00000     0.500000
      86       0       0      -1       0
      87.0000      0.00000     -1.00000      0.00000     0.500000
      87.0000      1.00000      0.00000      0.00000     0.500000
      87       0       0      -1       0
      88.0000      1.00000      0.00000      0.00000     0.500000
      88.0000      0.00000      0.00000      1.00000     0.500000
      88       0       1       0       0
      89.0000     -1.00000      0.00000      0.00000     0.500000
      89.0000      0.00000      0.00000      1.00000     0.500000
      89       0      -1       0       0
      90.0000     -1.00000      0.00000      0.00000     0.500000
      90.0000      0.00000      0.00000     -1.00000     0.500000
      90       0       1       0       0
      91.0000      1.00000      0.00000      0.00000     0.500000
      91.0000      0.00000      0.00000     -1.00000     0.500000
      91       0      -1       0       0
      92.0000      0.00000      0.00000      1.00000     0.500000
      92.0000      0.00000      1.00000      0.00000     0.500000
      92       1       0       0       0
      93.0000      0.00000      0.00000      1.00000     0.500000
      93.0000      0.00000     -1.00000      0.00000     0.500000
      93      -1       0       0       0
      94.0000      0.00000      0.00000     -1.00000     0.500000
      94.0000      0.00000      1.00000      0.00000     0.500000
      94      -1       0       0       0
      95.0000      0.00000      0.00000     -1.00000     0.500000
      95.0000      0.00000     -1.00000      0.00000     0.500000
      95       1       0       0       0
#S  217    I-43m      
#USYMOPER  x,y,z 
#USYMOPER  -x,-y,z 
#USYMOPER  -x,y,-z 
#USYMOPER  x,-y,-z 
#USYMOPER  z,x,y 
#USYMOPER  z,-x,-y 
#USYMOPER  -z,-x,y 
#USYMOPER  -z,x,-y 
#USYMOPER  y,z,x 
#USYMOPER  -y,z,-x 
#USYMOPER  y,-z,-x 
#USYMOPER  -y,-z,x 
#USYMOPER  y,x,z 
#USYMOPER  -y,-x,z 
#USYMOPER  y,-x,-z 
#USYMOPER  -y,x,-z 
#USYMOPER  x,z,y 
#USYMOPER  -x,z,-y 
#USYMOPER  -x,-z,y 
#USYMOPER  x,-z,-y 
#USYMOPER  z,y,x 
#USYMOPER  z,-y,-x 
#USYMOPER  -z,y,-x 
#USYMOPER  -z,-y,x 
#USYMOPER  x+1/2,y+1/2,z+1/2 
#USYMOPER  -x+1/2,-y+1/2,z+1/2 
#USYMOPER  -x+1/2,y+1/2,-z+1/2 
#USYMOPER  x+1/2,-y+1/2,-z+1/2 
#USYMOPER  z+1/2,x+1/2,y+1/2 
#USYMOPER  z+1/2,-x+1/2,-y+1/2 
#USYMOPER  -z+1/2,-x+1/2,y+1/2 
#USYMOPER  -z+1/2,x+1/2,-y+1/2 
#USYMOPER  y+1/2,z+1/2,x+1/2 
#USYMOPER  -y+1/2,z+1/2,-x+1/2 
#USYMOPER  y+1/2,-z+1/2,-x+1/2 
#USYMOPER  -y+1/2,-z+1/2,x+1/2 
#USYMOPER  y+1/2,x+1/2,z+1/2 
#USYMOPER  -y+1/2,-x+1/2,z+1/2 
#USYMOPER  y+1/2,-x+1/2,-z+1/2 
#USYMOPER  -y+1/2,x+1/2,-z+1/2 
#USYMOPER  x+1/2,z+1/2,y+1/2 
#USYMOPER  -x+1/2,z+1/2,-y+1/2 
#USYMOPER  -x+1/2,-z+1/2,y+1/2 
#USYMOPER  x+1/2,-z+1/2,-y+1/2 
#USYMOPER  z+1/2,y+1/2,x+1/2 
#USYMOPER  z+1/2,-y+1/2,-x+1/2 
#USYMOPER  -z+1/2,y+1/2,-x+1/2 
#USYMOPER  -z+1/2,-y+1/2,x+1/2 
#N 5
#L index  rotCol1  rotCol2  rotCol3  Trans
       0       1       0       0       0
       0       0       1       0       0
       0       0       0       1       0
       1      -1       0       0       0
       1       0      -1       0       0
       1       0       0       1       0
       2      -1       0       0       0
       2       0       1       0       0
       2       0       0      -1       0
       3       1       0       0       0
       3       0      -1       0       0
       3       0       0      -1       0
       4       0       0       1       0
       4       1       0       0       0
       4       0       1       0       0
       5       0       0       1       0
       5      -1       0       0       0
       5       0      -1       0       0
       6       0       0      -1       0
       6      -1       0       0       0
       6       0       1       0       0
       7       0       0      -1       0
       7       1       0       0       0
       7       0      -1       0       0
       8       0       1       0       0
       8       0       0       1       0
       8       1       0       0       0
       9       0      -1       0       0
       9       0       0       1       0
       9      -1       0       0       0
      10       0       1       0       0
      10       0       0      -1       0
      10      -1       0       0       0
      11       0      -1       0       0
      11       0       0      -1       0
      11       1       0       0       0
      12       0       1       0       0
      12       1       0       0       0
      12       0       0       1       0
      13       0      -1       0       0
      13      -1       0       0       0
      13       0       0       1       0
      14       0       1       0       0
      14      -1       0       0       0
      14       0       0      -1       0
      15       0      -1       0       0
      15       1       0       0       0
      15       0       0      -1       0
      16       1       0       0       0
      16       0       0       1       0
      16       0       1       0       0
      17      -1       0       0       0
      17       0       0       1       0
      17       0      -1       0       0
      18      -1       0       0       0
      18       0       0      -1       0
      18       0       1       0       0
      19       1       0       0       0
      19       0       0      -1       0
      19       0      -1       0       0
      20       0       0       1       0
      20       0       1       0       0
      20       1       0       0       0
      21       0       0       1       0
      21       0      -1       0       0
      21      -1       0       0       0
      22       0       0      -1       0
      22       0       1       0       0
      22      -1       0       0       0
      23       0       0      -1       0
      23       0      -1       0       0
      23       1       0       0       0
      24.0000      1.00000      0.00000      0.00000     0.500000
      24.0000      0.00000      1.00000      0.00000     0.500000
      24.0000      0.00000      0.00000      1.00000     0.500000
      25.0000     -1.00000      0.00000      0.00000     0.500000
      25.0000      0.00000     -1.00000      0.00000     0.500000
      25.0000      0.00000      0.00000      1.00000     0.500000
      26.0000     -1.00000      0.00000      0.00000     0.500000
      26.0000      0.00000      1.00000      0.00000     0.500000
      26.0000      0.00000      0.00000     -1.00000     0.500000
      27.0000      1.00000      0.00000      0.00000     0.500000
      27.0000      0.00000     -1.00000      0.00000     0.500000
      27.0000      0.00000      0.00000     -1.00000     0.500000
      28.0000      0.00000      0.00000      1.00000     0.500000
      28.0000      1.00000      0.00000      0.00000     0.500000
      28.0000      0.00000      1.00000      0.00000     0.500000
      29.0000      0.00000      0.00000      1.00000     0.500000
      29.0000     -1.00000      0.00000      0.00000     0.500000
